Date,Exercise,Reps,Weight,Duration,Distance,Incline,Resistance,isWarmup,Note,multiplier
2021-10-15 13:34:56 +0000,Dumbbell Rear Delt Raise,6,13.60778728,0,0,0,0,FALSE,,2
2021-10-13 13:29:57 +0000,Deadlift,7,61.23504277,0,0,0,0,TRUE,,1
2021-10-13 13:29:57 +0000,Deadlift,6,70.30690096,0,0,0,0,TRUE,,1
2021-10-13 13:29:57 +0000,Deadlift,6,79.37875915,0,0,0,0,TRUE,,1
2021-10-13 13:29:57 +0000,Deadlift,6,88.45061734,0,0,0,0,FALSE,,1
2021-10-13 13:29:57 +0000,Deadlift,6,92.98654643,0,0,0,0,FALSE,,1
2021-10-13 13:29:57 +0000,Deadlift,6,92.98654643,0,0,0,0,FALSE,,1
2021-10-13 13:29:57 +0000,Barbell Shrug,8,92.98654643,0,0,0,0,FALSE,,1
2021-10-13 13:29:57 +0000,Barbell Shrug,8,92.98654643,0,0,0,0,FALSE,,1
2021-10-13 13:29:57 +0000,Barbell Shrug,9,92.98654643,0,0,0,0,FALSE,,1
2021-10-13 13:29:57 +0000,Barbell Row,8,52.16318459,0,0,0,0,FALSE,,1
2021-10-13 13:29:57 +0000,Barbell Row,6,61.23504277,0,0,0,0,FALSE,,1
2021-10-13 13:29:57 +0000,Barbell Row,6,61.23504277,0,0,0,0,FALSE,,1
2021-10-13 13:29:57 +0000,Chin Up,4,3.628743275,0,0,0,0,FALSE,,1
2021-10-13 13:29:57 +0000,Chin Up,4,3.628743275,0,0,0,0,FALSE,,1
2021-10-13 13:29:57 +0000,Pull Up,3,3.628743275,0,0,0,0,FALSE,,1
2021-10-13 13:29:57 +0000,Pull Up,3,3.628743275,0,0,0,0,FALSE,,1
2021-10-13 13:29:57 +0000,Single Arm Preacher Curl,6,13.60778728,0,0,0,0,FALSE,,2
2021-10-13 13:29:57 +0000,Single Arm Preacher Curl,6,13.60778728,0,0,0,0,FALSE,,2
2021-10-13 13:29:57 +0000,Single Arm Preacher Curl,6,13.60778728,0,0,0,0,FALSE,,2
2021-10-11 17:05:23 +0000,Back Squat,8,47.62725549,0,0,0,0,TRUE,,1
2021-10-11 17:05:23 +0000,Back Squat,6,61.23504277,0,0,0,0,TRUE,,1
2021-10-11 17:05:23 +0000,Back Squat,6,65.77097187,0,0,0,0,TRUE,,1
2021-10-11 17:05:23 +0000,Back Squat,6,70.30690096,0,0,0,0,FALSE,,1
2021-10-11 17:05:23 +0000,Back Squat,5,74.84283006,0,0,0,0,FALSE,,1
2021-10-11 17:05:23 +0000,Back Squat,6,74.84283006,0,0,0,0,FALSE,,1
2021-10-11 17:05:23 +0000,Barbell Lunge,4,47.62725549,0,0,0,0,FALSE,,2
2021-10-11 17:05:23 +0000,Barbell Lunge,6,47.62725549,0,0,0,0,FALSE,,2
2021-10-11 17:05:23 +0000,Barbell Lunge,4,47.62725549,0,0,0,0,FALSE,,2
2021-10-11 17:05:23 +0000,Romanian Deadlift,6,79.37875915,0,0,0,0,FALSE,,1
2021-10-11 17:05:23 +0000,Romanian Deadlift,5,88.45061734,0,0,0,0,FALSE,,1
2021-10-11 17:05:23 +0000,Romanian Deadlift,6,88.45061734,0,0,0,0,FALSE,,1
2021-10-11 17:05:23 +0000,Standing Barbell Calf Raise,10,88.45061734,0,0,0,0,FALSE,,1
2021-10-11 17:05:23 +0000,Standing Barbell Calf Raise,12,88.45061734,0,0,0,0,FALSE,,1
2021-10-11 17:05:23 +0000,Standing Barbell Calf Raise,12,88.45061734,0,0,0,0,FALSE,,1
2021-10-06 18:19:40 +0000,Deadlift,8,61.23504277,0,0,0,0,TRUE,,1
2021-10-06 18:19:40 +0000,Deadlift,6,70.30690096,0,0,0,0,TRUE,,1
2021-10-06 18:19:40 +0000,Deadlift,6,79.37875915,0,0,0,0,TRUE,,1
2021-10-06 18:19:40 +0000,Deadlift,6,88.45061734,0,0,0,0,FALSE,,1
2021-10-06 18:19:40 +0000,Deadlift,5,92.98654643,0,0,0,0,FALSE,,1
2021-10-06 18:19:40 +0000,Deadlift,5,92.98654643,0,0,0,0,FALSE,,1
2021-10-06 18:19:40 +0000,Pull Up,4,0,0,0,0,0,FALSE,,1
2021-10-06 18:19:40 +0000,Pull Up,4,0,0,0,0,0,FALSE,,1
2021-10-06 18:19:40 +0000,Barbell Shrug,8,92.98654643,0,0,0,0,FALSE,,1
2021-10-06 18:19:40 +0000,Barbell Shrug,6,97.52247553,0,0,0,0,FALSE,,1
2021-10-06 18:19:40 +0000,Barbell Shrug,8,97.52247553,0,0,0,0,FALSE,,1
2021-10-06 18:19:40 +0000,Barbell Row,8,47.62725549,0,0,0,0,FALSE,,1
2021-10-06 18:19:40 +0000,Barbell Row,6,56.69911368,0,0,0,0,FALSE,,1
2021-10-06 18:19:40 +0000,Barbell Row,6,56.69911368,0,0,0,0,FALSE,,1
2021-10-06 18:19:40 +0000,Chin Up,5,0,0,0,0,0,FALSE,,1
2021-10-06 18:19:40 +0000,Chin Up,5,0,0,0,0,0,FALSE,,1
2021-10-06 18:19:40 +0000,Single Arm Preacher Curl,6,13.60778728,0,0,0,0,FALSE,,2
2021-10-06 18:19:40 +0000,Single Arm Preacher Curl,6,13.60778728,0,0,0,0,FALSE,,2
2021-10-06 18:19:40 +0000,Single Arm Preacher Curl,6,13.60778728,0,0,0,0,FALSE,,2
2021-10-06 18:19:40 +0000,Barbell Bench Press,10,61.23504277,0,0,0,0,TRUE,,1
2021-10-06 18:19:40 +0000,Barbell Bench Press,7,70.30690096,0,0,0,0,TRUE,,1
2021-10-06 18:19:40 +0000,Barbell Bench Press,7,79.37875915,0,0,0,0,TRUE,,1
2021-10-06 18:19:40 +0000,Barbell Bench Press,6,88.45061734,0,0,0,0,FALSE,,1
2021-10-06 18:19:40 +0000,Barbell Bench Press,6,92.98654643,0,0,0,0,FALSE,,1
2021-10-06 18:19:40 +0000,Barbell Bench Press,5,97.52247553,0,0,0,0,FALSE,,1
2021-10-06 18:19:40 +0000,Barbell Shoulder Press,8,47.62725549,0,0,0,0,FALSE,,1
2021-10-06 18:19:40 +0000,Barbell Shoulder Press,6,56.69911368,0,0,0,0,FALSE,,1
2021-10-06 18:19:40 +0000,Barbell Shoulder Press,5,61.23504277,0,0,0,0,FALSE,,1
2021-10-06 18:19:40 +0000,Barbell Incline Bench Press,6,70.30690096,0,0,0,0,FALSE,,1
2021-10-06 18:19:40 +0000,Barbell Incline Bench Press,5,79.37875915,0,0,0,0,FALSE,,1
2021-10-06 18:19:40 +0000,Barbell Incline Bench Press,6,79.37875915,0,0,0,0,FALSE,,1
2021-10-06 18:19:40 +0000,Dumbbell Rear Delt Raise,6,13.60778728,0,0,0,0,FALSE,,2
2021-10-06 18:19:40 +0000,Dumbbell Rear Delt Raise,6,13.60778728,0,0,0,0,FALSE,,2
2021-10-06 18:19:40 +0000,Dumbbell Rear Delt Raise,6,13.60778728,0,0,0,0,FALSE,,2
2021-10-04 16:58:56 +0000,Back Squat,8,47.62725549,0,0,0,0,TRUE,,1
2021-10-04 16:58:56 +0000,Back Squat,6,56.69911368,0,0,0,0,TRUE,,1
2021-10-04 16:58:56 +0000,Back Squat,6,65.77097187,0,0,0,0,TRUE,,1
2021-10-04 16:58:56 +0000,Back Squat,6,70.30690096,0,0,0,0,FALSE,,1
2021-10-04 16:58:56 +0000,Back Squat,4,79.37875915,0,0,0,0,FALSE,,1
2021-10-04 16:58:56 +0000,Back Squat,4,79.37875915,0,0,0,0,FALSE,,1
2021-10-04 16:58:56 +0000,Barbell Lunge,6,38.5553973,0,0,0,0,FALSE,,2
2021-10-04 16:58:56 +0000,Barbell Lunge,6,43.0913264,0,0,0,0,FALSE,,2
2021-10-04 16:58:56 +0000,Barbell Lunge,4,47.62725549,0,0,0,0,FALSE,,2
2021-10-04 16:58:56 +0000,Romanian Deadlift,5,88.45061734,0,0,0,0,FALSE,,1
2021-10-04 16:58:56 +0000,Romanian Deadlift,6,88.45061734,0,0,0,0,FALSE,,1
2021-10-04 16:58:56 +0000,Romanian Deadlift,5,92.98654643,0,0,0,0,FALSE,,1
2021-10-04 16:58:56 +0000,Standing Barbell Calf Raise,12,92.98654643,0,0,0,0,FALSE,,1
2021-10-04 16:58:56 +0000,Standing Barbell Calf Raise,12,97.52247553,0,0,0,0,FALSE,,1
2021-10-04 16:58:56 +0000,Standing Barbell Calf Raise,10,97.52247553,0,0,0,0,FALSE,,1
2021-10-01 13:27:06 +0000,Back Squat,8,47.62725549,0,0,0,0,TRUE,,1
2021-10-01 13:27:06 +0000,Back Squat,6,56.69911368,0,0,0,0,TRUE,,1
2021-10-01 13:27:06 +0000,Back Squat,6,65.77097187,0,0,0,0,TRUE,,1
2021-10-01 13:27:06 +0000,Back Squat,6,70.30690096,0,0,0,0,FALSE,,1
2021-10-01 13:27:06 +0000,Back Squat,4,74.84283006,0,0,0,0,FALSE,,1
2021-10-01 13:27:06 +0000,Back Squat,5,74.84283006,0,0,0,0,FALSE,,1
2021-10-01 13:27:06 +0000,Romanian Deadlift,6,88.45061734,0,0,0,0,FALSE,,1
2021-10-01 13:27:06 +0000,Romanian Deadlift,4,88.45061734,0,0,0,0,FALSE,,1
2021-10-01 13:27:06 +0000,Romanian Deadlift,5,88.45061734,0,0,0,0,FALSE,,1
2021-10-01 13:27:06 +0000,Standing Barbell Calf Raise,12,88.45061734,0,0,0,0,FALSE,,1
2021-10-01 13:27:06 +0000,Standing Barbell Calf Raise,8,97.52247553,0,0,0,0,FALSE,,1
2021-10-01 13:27:06 +0000,Standing Barbell Calf Raise,10,97.52247553,0,0,0,0,FALSE,,1
2021-10-01 13:27:06 +0000,Barbell Lunge,4,38.5553973,0,0,0,0,FALSE,,2
2021-10-01 13:27:06 +0000,Barbell Lunge,4,38.5553973,0,0,0,0,FALSE,,2
2021-10-01 13:27:06 +0000,Barbell Lunge,6,38.5553973,0,0,0,0,FALSE,,2
2021-09-30 21:44:48 +0000,Deadlift,8,61.23504277,0,0,0,0,TRUE,,1
2021-09-30 21:44:48 +0000,Deadlift,6,70.30690096,0,0,0,0,TRUE,,1
2021-09-30 21:44:48 +0000,Deadlift,6,79.37875915,0,0,0,0,TRUE,,1
2021-09-30 21:44:48 +0000,Deadlift,6,88.45061734,0,0,0,0,FALSE,,1
2021-09-30 21:44:48 +0000,Deadlift,5,92.98654643,0,0,0,0,FALSE,,1
2021-09-30 21:44:48 +0000,Deadlift,6,92.98654643,0,0,0,0,FALSE,,1
2021-09-30 21:44:48 +0000,Barbell Bench Press,6,79.37875915,0,0,0,0,FALSE,,1
2021-09-30 21:44:48 +0000,Barbell Bench Press,5,88.45061734,0,0,0,0,FALSE,,1
2021-09-30 21:44:48 +0000,Barbell Bench Press,6,88.45061734,0,0,0,0,FALSE,,1
2021-09-30 21:44:48 +0000,Shoulder Press,7,47.62725549,0,0,0,0,FALSE,,1
2021-09-30 21:44:48 +0000,Shoulder Press,6,56.69911368,0,0,0,0,FALSE,,1
2021-09-30 21:44:48 +0000,Shoulder Press,4,61.23504277,0,0,0,0,FALSE,,1
2021-09-30 21:44:48 +0000,Pull Up,3,0,0,0,0,0,FALSE,,1
2021-09-30 21:44:48 +0000,Pull Up,3,0,0,0,0,0,FALSE,,1
2021-09-30 21:44:48 +0000,Chin Up,4,0,0,0,0,0,FALSE,,1
2021-09-30 21:44:48 +0000,Chin Up,3,0,0,0,0,0,FALSE,,1
2021-09-24 12:47:23 +0000,Barbell Bench Press,8,61.23504277,0,0,0,0,TRUE,,1
2021-09-24 12:47:23 +0000,Barbell Bench Press,8,70.30690096,0,0,0,0,TRUE,,1
2021-09-24 12:47:23 +0000,Barbell Bench Press,6,79.37875915,0,0,0,0,TRUE,,1
2021-09-24 12:47:23 +0000,Barbell Bench Press,6,88.45061734,0,0,0,0,FALSE,,1
2021-09-24 12:47:23 +0000,Barbell Bench Press,6,92.98654643,0,0,0,0,FALSE,,1
2021-09-24 12:47:23 +0000,Barbell Bench Press,4,97.52247553,0,0,0,0,FALSE,,1
2021-09-24 12:47:23 +0000,Barbell Shoulder Press,8,47.62725549,0,0,0,0,FALSE,,1
2021-09-24 12:47:23 +0000,Barbell Shoulder Press,7,56.69911368,0,0,0,0,FALSE,,1
2021-09-24 12:47:23 +0000,Barbell Shoulder Press,4,65.77097187,0,0,0,0,FALSE,,1
2021-09-24 12:47:23 +0000,Barbell Incline Bench Press,6,70.30690096,0,0,0,0,FALSE,,1
2021-09-24 12:47:23 +0000,Barbell Incline Bench Press,6,79.37875915,0,0,0,0,FALSE,,1
2021-09-24 12:47:23 +0000,Barbell Incline Bench Press,6,88.45061734,0,0,0,0,FALSE,,1
2021-09-24 12:47:23 +0000,Dumbbell Rear Delt Raise,6,13.60778728,0,0,0,0,FALSE,,2
2021-09-24 12:47:23 +0000,Dumbbell Rear Delt Raise,8,13.60778728,0,0,0,0,FALSE,,2
2021-09-24 12:47:23 +0000,Dumbbell Rear Delt Raise,8,13.60778728,0,0,0,0,FALSE,,2
2021-09-22 13:07:09 +0000,Back Squat,6,47.62725549,0,0,0,0,TRUE,,1
2021-09-22 13:07:09 +0000,Back Squat,6,56.69911368,0,0,0,0,TRUE,,1
2021-09-22 13:07:09 +0000,Back Squat,6,65.77097187,0,0,0,0,TRUE,,1
2021-09-22 13:07:09 +0000,Back Squat,6,70.30690096,0,0,0,0,FALSE,,1
2021-09-22 13:07:09 +0000,Back Squat,6,74.84283006,0,0,0,0,FALSE,,1
2021-09-22 13:07:09 +0000,Back Squat,4,79.37875915,0,0,0,0,FALSE,,1
2021-09-22 13:07:09 +0000,Dumbbell Lunge,6,15.87575183,0,0,0,0,FALSE,,4
2021-09-22 13:07:09 +0000,Dumbbell Lunge,6,20.41168092,0,0,0,0,FALSE,,4
2021-09-22 13:07:09 +0000,Dumbbell Lunge,5,20.41168092,0,0,0,0,FALSE,,4
2021-09-22 13:07:09 +0000,Romanian Deadlift,6,79.37875915,0,0,0,0,FALSE,,1
2021-09-22 13:07:09 +0000,Romanian Deadlift,6,88.45061734,0,0,0,0,FALSE,,1
2021-09-22 13:07:09 +0000,Romanian Deadlift,6,92.98654643,0,0,0,0,FALSE,,1
2021-09-22 13:07:09 +0000,Standing Barbell Calf Raise,12,92.98654643,0,0,0,0,FALSE,,1
2021-09-22 13:07:09 +0000,Standing Barbell Calf Raise,12,97.52247553,0,0,0,0,FALSE,,1
2021-09-22 13:07:09 +0000,Standing Barbell Calf Raise,8,97.52247553,0,0,0,0,FALSE,,1
2021-09-20 21:19:28 +0000,Deadlift,6,61.23504277,0,0,0,0,TRUE,,1
2021-09-20 21:19:28 +0000,Deadlift,7,70.30690096,0,0,0,0,TRUE,,1
2021-09-20 21:19:28 +0000,Deadlift,6,79.37875915,0,0,0,0,TRUE,,1
2021-09-20 21:19:28 +0000,Deadlift,6,88.45061734,0,0,0,0,FALSE,,1
2021-09-20 21:19:28 +0000,Deadlift,4,88.45061734,0,0,0,0,FALSE,,1
2021-09-20 21:19:28 +0000,Deadlift,5,92.98654643,0,0,0,0,FALSE,,1
2021-09-20 21:19:28 +0000,Barbell Shrug,10,88.45061734,0,0,0,0,FALSE,,1
2021-09-20 21:19:28 +0000,Barbell Shrug,8,92.98654643,0,0,0,0,FALSE,,1
2021-09-20 21:19:28 +0000,Barbell Shrug,10,97.52247553,0,0,0,0,FALSE,,1
2021-09-20 21:19:28 +0000,Barbell Row,8,52.16318459,0,0,0,0,FALSE,,1
2021-09-20 21:19:28 +0000,Barbell Row,6,61.23504277,0,0,0,0,FALSE,,1
2021-09-20 21:19:28 +0000,Barbell Row,6,61.23504277,0,0,0,0,FALSE,,1
2021-09-20 21:19:28 +0000,Chin Up,3,3.628743275,0,0,0,0,FALSE,,1
2021-09-20 21:19:28 +0000,Chin Up,3,3.628743275,0,0,0,0,FALSE,,1
2021-09-20 21:19:28 +0000,Pull Up,2,3.628743275,0,0,0,0,FALSE,,1
2021-09-20 21:19:28 +0000,Pull Up,2,3.628743275,0,0,0,0,FALSE,,1
2021-09-20 21:19:28 +0000,Single Arm Preacher Curl,6,13.60778728,0,0,0,0,FALSE,,2
2021-09-20 21:19:28 +0000,Single Arm Preacher Curl,6,15.87575183,0,0,0,0,FALSE,,2
2021-09-20 21:19:28 +0000,Single Arm Preacher Curl,6,15.87575183,0,0,0,0,FALSE,,2
2021-09-17 23:25:33 +0000,Barbell Bench Press,10,61.23504277,0,0,0,0,TRUE,,1
2021-09-17 23:25:33 +0000,Barbell Bench Press,6,70.30690096,0,0,0,0,TRUE,,1
2021-09-17 23:25:33 +0000,Barbell Bench Press,6,79.37875915,0,0,0,0,TRUE,,1
2021-09-17 23:25:33 +0000,Barbell Bench Press,6,88.45061734,0,0,0,0,FALSE,,1
2021-09-17 23:25:33 +0000,Barbell Bench Press,6,92.98654643,0,0,0,0,FALSE,,1
2021-09-17 23:25:33 +0000,Barbell Bench Press,4,97.52247553,0,0,0,0,FALSE,,1
2021-09-17 23:25:33 +0000,Barbell Shoulder Press,7,47.62725549,0,0,0,0,FALSE,,1
2021-09-17 23:25:33 +0000,Barbell Shoulder Press,6,56.69911368,0,0,0,0,FALSE,,1
2021-09-17 23:25:33 +0000,Barbell Shoulder Press,6,56.69911368,0,0,0,0,FALSE,,1
2021-09-17 23:25:33 +0000,Barbell Incline Bench Press,6,70.30690096,0,0,0,0,FALSE,,1
2021-09-17 23:25:33 +0000,Barbell Incline Bench Press,6,79.37875915,0,0,0,0,FALSE,,1
2021-09-17 23:25:33 +0000,Barbell Incline Bench Press,4,79.37875915,0,0,0,0,FALSE,,1
2021-09-17 23:25:33 +0000,Dumbbell Rear Delt Raise,8,11.33982274,0,0,0,0,FALSE,,2
2021-09-17 23:25:33 +0000,Dumbbell Rear Delt Raise,6,13.60778728,0,0,0,0,FALSE,,2
2021-09-17 23:25:33 +0000,Dumbbell Rear Delt Raise,6,13.60778728,0,0,0,0,FALSE,,2
2021-09-15 21:39:42 +0000,Back Squat,6,47.62725549,0,0,0,0,TRUE,,1
2021-09-15 21:39:42 +0000,Back Squat,6,56.69911368,0,0,0,0,TRUE,,1
2021-09-15 21:39:42 +0000,Back Squat,6,61.23504277,0,0,0,0,TRUE,,1
2021-09-15 21:39:42 +0000,Back Squat,6,65.77097187,0,0,0,0,FALSE,,1
2021-09-15 21:39:42 +0000,Back Squat,6,70.30690096,0,0,0,0,FALSE,,1
2021-09-15 21:39:42 +0000,Back Squat,4,79.37875915,0,0,0,0,FALSE,,1
2021-09-15 21:39:42 +0000,Dumbbell Lunge,4,20.41168092,0,0,0,0,FALSE,,4
2021-09-15 21:39:42 +0000,Dumbbell Lunge,4,20.41168092,0,0,0,0,FALSE,,4
2021-09-15 21:39:42 +0000,Dumbbell Lunge,4,20.41168092,0,0,0,0,FALSE,,4
2021-09-15 21:39:42 +0000,Romanian Deadlift,6,79.37875915,0,0,0,0,FALSE,,1
2021-09-15 21:39:42 +0000,Romanian Deadlift,6,88.45061734,0,0,0,0,FALSE,,1
2021-09-15 21:39:42 +0000,Romanian Deadlift,5,92.98654643,0,0,0,0,FALSE,,1
2021-09-15 21:39:42 +0000,Standing Barbell Calf Raise,10,88.45061734,0,0,0,0,FALSE,,1
2021-09-15 21:39:42 +0000,Standing Barbell Calf Raise,10,92.98654643,0,0,0,0,FALSE,,1
2021-09-15 21:39:42 +0000,Standing Barbell Calf Raise,10,92.98654643,0,0,0,0,FALSE,,1
2021-09-13 17:25:15 +0000,Deadlift,8,61.23504277,0,0,0,0,TRUE,,1
2021-09-13 17:25:15 +0000,Deadlift,6,70.30690096,0,0,0,0,TRUE,,1
2021-09-13 17:25:15 +0000,Deadlift,6,79.37875915,0,0,0,0,TRUE,,1
2021-09-13 17:25:15 +0000,Deadlift,6,88.45061734,0,0,0,0,FALSE,,1
2021-09-13 17:25:15 +0000,Deadlift,6,97.52247553,0,0,0,0,FALSE,,1
2021-09-13 17:25:15 +0000,Deadlift,4,102.0584046,0,0,0,0,FALSE,,1
2021-09-13 17:25:15 +0000,Barbell Shrug,8,88.45061734,0,0,0,0,FALSE,,1
2021-09-13 17:25:15 +0000,Barbell Shrug,6,97.52247553,0,0,0,0,FALSE,,1
2021-09-13 17:25:15 +0000,Barbell Shrug,8,97.52247553,0,0,0,0,FALSE,,1
2021-09-13 17:25:15 +0000,Seated Dumbbell Curl,6,13.60778728,0,0,0,0,FALSE,,2
2021-09-13 17:25:15 +0000,Seated Dumbbell Curl,6,13.60778728,0,0,0,0,FALSE,,2
2021-09-13 17:25:15 +0000,Seated Dumbbell Curl,6,15.87575183,0,0,0,0,FALSE,,2
2021-09-13 17:25:15 +0000,Dumbbell Row,8,29.48353911,0,0,0,0,FALSE,,2
2021-09-13 17:25:15 +0000,Dumbbell Row,6,34.01946821,0,0,0,0,FALSE,,2
2021-09-13 17:25:15 +0000,Dumbbell Row,5,34.01946821,0,0,0,0,FALSE,,2
2021-09-13 17:25:15 +0000,Chin Up,2,3.628743275,0,0,0,0,FALSE,,1
2021-09-13 17:25:15 +0000,Chin Up,2,3.628743275,0,0,0,0,FALSE,,1
2021-09-13 17:25:15 +0000,Pull Up,2,3.628743275,0,0,0,0,FALSE,,1
2021-09-13 17:25:15 +0000,Pull Up,2,3.628743275,0,0,0,0,FALSE,,1
2021-09-09 13:24:26 +0000,Barbell Bench Press,8,61.23504277,0,0,0,0,TRUE,,1
2021-09-09 13:24:26 +0000,Barbell Bench Press,6,70.30690096,0,0,0,0,TRUE,,1
2021-09-09 13:24:26 +0000,Barbell Bench Press,6,79.37875915,0,0,0,0,TRUE,,1
2021-09-09 13:24:26 +0000,Barbell Bench Press,6,83.91468825,0,0,0,0,FALSE,,1
2021-09-09 13:24:26 +0000,Barbell Bench Press,6,92.98654643,0,0,0,0,FALSE,,1
2021-09-09 13:24:26 +0000,Barbell Bench Press,4,97.52247553,0,0,0,0,FALSE,,1
2021-09-09 13:24:26 +0000,Barbell Shoulder Press,6,47.62725549,0,0,0,0,FALSE,,1
2021-09-09 13:24:26 +0000,Barbell Shoulder Press,6,56.69911368,0,0,0,0,FALSE,,1
2021-09-09 13:24:26 +0000,Barbell Shoulder Press,5,61.23504277,0,0,0,0,FALSE,,1
2021-09-09 13:24:26 +0000,Barbell Incline Bench Press,7,70.30690096,0,0,0,0,FALSE,,1
2021-09-09 13:24:26 +0000,Barbell Incline Bench Press,6,79.37875915,0,0,0,0,FALSE,,1
2021-09-09 13:24:26 +0000,Barbell Incline Bench Press,5,88.45061734,0,0,0,0,FALSE,,1
2021-09-09 13:24:26 +0000,Dumbbell Rear Delt Raise,6,13.60778728,0,0,0,0,FALSE,,2
2021-09-09 13:24:26 +0000,Dumbbell Rear Delt Raise,6,13.60778728,0,0,0,0,FALSE,,2
2021-09-09 13:24:26 +0000,Dumbbell Rear Delt Raise,6,13.60778728,0,0,0,0,FALSE,,2
2021-08-31 18:06:10 +0000,Cycling - Stationary,0,0,1696.004765,0,0,0,FALSE,,0
2021-08-27 21:26:29 +0000,Barbell Bench Press,8,61.23504277,0,0,0,0,TRUE,,1
2021-08-27 21:26:29 +0000,Barbell Bench Press,8,65.77097187,0,0,0,0,TRUE,,1
2021-08-27 21:26:29 +0000,Barbell Bench Press,8,70.30690096,0,0,0,0,TRUE,,1
2021-08-27 21:26:29 +0000,Barbell Bench Press,6,79.37875915,0,0,0,0,FALSE,,1
2021-08-27 21:26:29 +0000,Barbell Bench Press,6,88.45061734,0,0,0,0,FALSE,,1
2021-08-27 21:26:29 +0000,Barbell Bench Press,4,97.52247553,0,0,0,0,FALSE,,1
2021-08-27 21:26:29 +0000,Barbell Shoulder Press,6,52.16318459,0,0,0,0,FALSE,,1
2021-08-27 21:26:29 +0000,Barbell Shoulder Press,6,61.23504277,0,0,0,0,FALSE,,1
2021-08-27 21:26:29 +0000,Barbell Shoulder Press,3,65.77097187,0,0,0,0,FALSE,,1
2021-08-27 21:26:29 +0000,Dumbbell Incline Bench Press,6,29.48353911,0,0,0,0,FALSE,,2
2021-08-27 21:26:29 +0000,Dumbbell Incline Bench Press,6,29.48353911,0,0,0,0,FALSE,,2
2021-08-27 21:26:29 +0000,Dumbbell Incline Bench Press,6,29.48353911,0,0,0,0,FALSE,,2
2021-08-27 21:26:29 +0000,Dumbbell Rear Delt Raise,6,11.33982274,0,0,0,0,FALSE,,2
2021-08-27 21:26:29 +0000,Dumbbell Rear Delt Raise,8,11.33982274,0,0,0,0,FALSE,,2
2021-08-27 21:26:29 +0000,Dumbbell Rear Delt Raise,8,11.33982274,0,0,0,0,FALSE,,2
2021-08-25 20:07:14 +0000,Deadlift,8,61.23504277,0,0,0,0,TRUE,,1
2021-08-25 20:07:14 +0000,Deadlift,7,70.30690096,0,0,0,0,TRUE,,1
2021-08-25 20:07:14 +0000,Deadlift,6,79.37875915,0,0,0,0,TRUE,,1
2021-08-25 20:07:14 +0000,Deadlift,6,88.45061734,0,0,0,0,FALSE,,1
2021-08-25 20:07:14 +0000,Deadlift,6,92.98654643,0,0,0,0,FALSE,,1
2021-08-25 20:07:14 +0000,Deadlift,6,97.52247553,0,0,0,0,FALSE,,1
2021-08-25 20:07:14 +0000,Barbell Shrug,6,97.52247553,0,0,0,0,FALSE,,1
2021-08-25 20:07:14 +0000,Barbell Shrug,6,97.52247553,0,0,0,0,FALSE,,1
2021-08-25 20:07:14 +0000,Barbell Shrug,6,97.52247553,0,0,0,0,FALSE,,1
2021-08-25 20:07:14 +0000,Dumbbell Row,6,29.48353911,0,0,0,0,FALSE,,2
2021-08-25 20:07:14 +0000,Dumbbell Row,5,34.01946821,0,0,0,0,FALSE,,2
2021-08-25 20:07:14 +0000,Dumbbell Row,6,34.01946821,0,0,0,0,FALSE,,2
2021-08-25 20:07:14 +0000,Chin Up,3,3.401946821,0,0,0,0,FALSE,,1
2021-08-25 20:07:14 +0000,Chin Up,3,3.401946821,0,0,0,0,FALSE,,1
2021-08-25 20:07:14 +0000,Pull Up,3,3.401946821,0,0,0,0,FALSE,,1
2021-08-25 20:07:14 +0000,Pull Up,3,3.401946821,0,0,0,0,FALSE,,1
2021-08-25 20:07:14 +0000,Seated Dumbbell Curl,6,13.60778728,0,0,0,0,FALSE,,2
2021-08-25 20:07:14 +0000,Seated Dumbbell Curl,6,13.60778728,0,0,0,0,FALSE,,2
2021-08-25 20:07:14 +0000,Seated Dumbbell Curl,6,13.60778728,0,0,0,0,FALSE,,2
2021-08-24 20:25:48 +0000,Cycling - Stationary,0,0,2421.339095,0,0,0,FALSE,,0
2021-08-23 17:13:03 +0000,Back Squat,8,47.62725549,0,0,0,0,TRUE,,1
2021-08-23 17:13:03 +0000,Back Squat,7,56.69911368,0,0,0,0,TRUE,,1
2021-08-23 17:13:03 +0000,Back Squat,6,65.77097187,0,0,0,0,TRUE,,1
2021-08-23 17:13:03 +0000,Back Squat,6,70.30690096,0,0,0,0,FALSE,,1
2021-08-23 17:13:03 +0000,Back Squat,6,74.84283006,0,0,0,0,FALSE,,1
2021-08-23 17:13:03 +0000,Back Squat,4,79.37875915,0,0,0,0,FALSE,,1
2021-08-23 17:13:03 +0000,Dumbbell Lunge,4,20.41168092,0,0,0,0,FALSE,,4
2021-08-23 17:13:03 +0000,Dumbbell Lunge,6,20.41168092,0,0,0,0,FALSE,,4
2021-08-23 17:13:03 +0000,Dumbbell Lunge,4,22.67964547,0,0,0,0,FALSE,,4
2021-08-23 17:13:03 +0000,Romanian Deadlift,6,88.45061734,0,0,0,0,FALSE,,1
2021-08-23 17:13:03 +0000,Romanian Deadlift,5,92.98654643,0,0,0,0,FALSE,,1
2021-08-23 17:13:03 +0000,Romanian Deadlift,4,92.98654643,0,0,0,0,FALSE,,1
2021-08-23 17:13:03 +0000,Standing Barbell Calf Raise,12,92.98654643,0,0,0,0,FALSE,,1
